ref_id,head,tail,start codon,stop codon
F22D3.1j.1,1.0,2683,73,2004
F22D3.1k.1,1.0,2769,246,2090
F22D3.1k.2,1.0,2597,74,1918
F22D3.1l.1,1.0,2590,73,1911
F22D3.1m.1,1.0,2651,68,1972
F22D3.1n.1,1.0,2569,73,1890
F22D3.1o.1,1.0,2479,1,1812
F22D3.1p.1,1.0,2671,145,1992
F22D3.1p.2,1.0,2599,73,1920
F22D3.2c.1,1.0,1904,57,953
F22D3.2d.1,1.0,2920,98,1966
F22D3.2e.1,1.0,2909,98,1957
F22D3.2f.1,1.0,1107,1,1107
F22D3.2g.1,1.0,2927,98,1978
F22D3.2i.1,1.0,792,1,792
F22D3.2j.1,1.0,2930,105,1976
F22D3.4.1,1.0,3126,1653,2972
F22D3.6.1,1.0,2042,2,1921
F22D6.1.1,1.0,1419,138,1394
F22D6.10.1,1.0,1127,18,926
F22D6.11.1,1.0,1485,7,1329
F22D6.12.1,1.0,1443,1,1311
F22D6.12.2,1.0,1623,108,1418
F22D6.15.1,1.0,431,10,393
F22D6.2.1,1.0,1138,21,590
F22D6.2.2,1.0,1528,105,674
F22D6.3a.1,1.0,1803,6,1643
F22D6.4.1,1.0,529,3,425
F22D6.5a.1,1.0,2506,27,2354
F22D6.5a.2,1.0,2641,160,2487
F22D6.5a.3,1.0,2642,161,2488
F22D6.5b.1,1.0,2718,28,2274
F22D6.6.1,1.0,2143,3,1823
F22D6.8.1,1.0,421,94,396
F22D6.8.2,1.0,593,261,563
F22D6.9.1,1.0,1173,16,1122
F22E10.1.1,1.0,4137,44,4000
F22E10.2.1,1.0,4319,243,4214
F22E10.3.1,1.0,4293,26,4009
F22E10.5.1,1.0,1473,8,1192
F22E12.1.1,1.0,2653,26,2317
F22E12.2.1,1.0,800,1,624
F22E12.3.1,1.0,932,13,771
F22E12.4a.1,1.0,2631,9,2180
F22E12.4b.1,1.0,2536,9,1100
F22E12.4b.2,1.0,3193,7,1098
F22E12.4b.3,1.0,2486,1,1092
F22E12.4c.1,1.0,1850,5,1402
F22E12.4d.1,1.0,2569,9,2117
F22E12.4e.1,1.0,1944,1,1944
F22E5.1.1,1.0,1397,229,1341
F22E5.1.2,1.0,1175,7,1119
F22E5.11.1,1.0,678,1,678
F22E5.12.1,1.0,1000,14,757
F22E5.13.1,1.0,973,413,709
F22E5.13.2,1.0,1081,484,780
F22E5.13.3,1.0,1060,463,759
F22E5.13.4,1.0,851,281,577
F22E5.16.1,1.0,4433,302,1294
F22E5.17.1,1.0,983,19,912
F22E5.2.1,1.0,269,9,224
F22E5.20.1,1.0,731,49,663
F22E5.21.1,1.0,686,98,652
F22E5.21.2,1.0,603,22,576
F22E5.22.1,1.0,316,1,216
F22E5.23.1,1.0,519,217,516
F22E5.3.1,1.0,3569,7,3498
F22E5.4.1,1.0,1041,1,978
F22E5.6.1,1.0,811,36,713
F22E5.7.1,1.0,567,14,445
F22E5.8.1,1.0,808,44,742
F22E5.9.1,1.0,609,15,494
F22F1.1.1,1.0,861,28,654
F22F1.2.1,1.0,1020,6,905
F22F1.3.1,1.0,975,6,743
F22F4.1.1,1.0,2287,478,2148
F22F4.2.1,1.0,1633,14,1276
F22F4.3.1,1.0,2442,204,2240
F22F4.4.1,1.0,911,142,312
F22F4.5.1,1.0,682,36,626
F22F4.9.1,1.0,446,92,337
F22F7.11.1,1.0,336,1,336
F22F7.12.1,1.0,444,1,444
F22F7.1a.1,1.0,1516,2,1282
F22F7.1b.1,1.0,915,1,915
F22F7.2.1,1.0,1494,85,1353
F22F7.3.1,1.0,2101,74,1687
F22F7.4a.1,1.0,1587,1,1587
F22F7.4c.1,1.0,1344,1,1344
F22F7.5a.1,1.0,1380,135,1280
F22F7.6.1,1.0,1320,31,1251
F22F7.7a.1,1.0,1415,102,800
F22F7.7a.2,1.0,1329,14,712
F22F7.7b.1,1.0,588,1,588
F22F7.7c.1,1.0,276,1,276
F22F7.8.1,1.0,556,192,332
F22F7.8.2,1.0,462,100,240
F22G12.1.1,1.0,1187,11,1078
F22G12.3.1,1.0,1073,28,1026
F22G12.4a.1,1.0,3508,9,3332
F22G12.4b.1,1.0,2712,1,2712
F22G12.4c.1,1.0,2433,1,2433
F22G12.5a.1,1.0,7310,8,7018
F22G12.5b.1,1.0,3804,1,3804
F22G12.5c.1,1.0,7315,8,7024
F22G12.7.1,1.0,1106,7,1071
F22H10.1.1,1.0,857,234,857
F22H10.11.1,1.0,150,1,150
F22H10.2.1,1.0,258,1,258
F22H10.3.1,1.0,240,1,240
F22H10.6.1,1.0,1246,477,944
F23A7.1.1,1.0,189,1,189
F23A7.3.1,1.0,1198,7,831
F23A7.4.1,1.0,207,1,207
F23A7.5.1,1.0,2248,45,1889
F23A7.8.1,1.0,204,1,204
F23B12.1.1,1.0,1058,33,1022
F23B12.4a.1,1.0,1261,1,1113
F23B12.4b.1,1.0,414,1,414
F23B12.4c.1,1.0,766,11,655
F23B12.5.1,1.0,1793,4,1527
F23B12.6.1,1.0,1393,44,1249
F23B12.6.2,1.0,1358,3,1208
F23B12.7.1,1.0,2981,18,2879
F23B12.7.2,1.0,2971,3,2864
F23B12.8a.1,1.0,2986,10,2886
F23B12.8b.1,1.0,3097,106,2997
F23B12.9.1,1.0,559,65,385
F23B2.10.1,1.0,1329,44,1225
F23B2.11.1,1.0,3363,5,3247
F23B2.12.1,1.0,3556,6,3248
F23B2.13a.1,1.0,327,2,190
F23B2.13b.1,1.0,297,57,137
F23B2.3.1,1.0,1881,1,1881
F23B2.4.1,1.0,3644,16,3594
F23B2.5a.1,1.0,681,9,536
F23B2.5b.1,1.0,646,1,495
F23B2.5c.1,1.0,577,1,429
F23B2.6.1,1.0,786,8,691
F23B2.7a.1,1.0,885,22,852
F23B2.7b.1,1.0,765,1,765
F23C8.13a.1,1.0,823,3,737
F23C8.13b.1,1.0,552,1,552
F23C8.13c.1,1.0,381,1,381
F23C8.14a.1,1.0,307,1,228
F23C8.14b.1,1.0,78,1,78
F23C8.3a.1,1.0,684,49,399
F23C8.3b.1,1.0,819,51,803
F23C8.4.1,1.0,1025,10,909
F23C8.5a.1,1.0,911,8,775
F23C8.5b.1,1.0,180,1,180
F23C8.6.1,1.0,865,120,737
F23C8.7.1,1.0,1618,113,1366
F23C8.8.1,1.0,1010,8,913
F23C8.9.1,1.0,828,7,708
F23D12.1.1,1.0,982,48,827
F23D12.10a.1,1.0,1877,86,1744
F23D12.10b.1,1.0,1937,703,1686
F23D12.11.1,1.0,380,54,326
F23D12.2.1,1.0,4499,27,4256
F23D12.3.1,1.0,783,1,612
F23D12.4.1,1.0,866,2,670
F23D12.5.1,1.0,2803,21,2624
F23D12.6.1,1.0,422,46,351
F23D12.7.1,1.0,232,4,183
F23F1.10.1,1.0,351,5,295
F23F1.1a.1,1.0,805,39,737
F23F1.1b.1,1.0,594,1,594
F23F1.2.1,1.0,935,66,815
F23F1.3.1,1.0,1118,107,1066
F23F1.4.1,1.0,1331,145,1188
F23F1.5.1,1.0,1034,11,979
F23F1.6.1,1.0,1862,12,1763
F23F1.7.1,1.0,652,51,605
F23F1.8a.1,1.0,1461,85,1305
F23F1.8b.1,1.0,1309,4,1200
F23F1.9.1,1.0,1412,6,1304
F23F12.10.1,1.0,1041,1,1041
F23F12.12.1,1.0,972,530,787
F23F12.13.1,1.0,1631,9,1595
F23F12.3.1,1.0,2062,92,1615
F23F12.4.1,1.0,1293,169,1206
F23F12.6.1,1.0,1355,7,1251
F23F12.8.1,1.0,3382,1,2943
F23F12.9a.1,1.0,832,19,549
F23F12.9b.1,1.0,1075,25,228
F23G4.1.1,1.0,555,1,555
F23H11.1.1,1.0,886,18,662
F23H11.2.1,1.0,2724,40,2637
F23H11.3.1,1.0,1122,14,979
F23H11.4a.1,1.0,3158,11,3022
F23H11.4b.1,1.0,3188,1,1797
F23H11.5.1,1.0,461,10,300
F23H11.6.1,1.0,927,1,879
F23H11.7.1,1.0,981,31,900
F23H11.8a.1,1.0,2363,68,2191
F23H11.8b.1,1.0,2172,280,1998
F23H11.8b.2,1.0,2404,513,2231
F23H11.8c.1,1.0,1996,68,1996
F23H11.9a.1,1.0,855,36,776
F23H11.9b.1,1.0,669,1,669
F23H12.1.1,1.0,620,2,346
F23H12.10.1,1.0,471,33,230
F23H12.2.1,1.0,736,3,569
F23H12.3a.1,1.0,810,155,706
F23H12.3a.2,1.0,678,23,574
F23H12.3b.1,1.0,729,128,625
F23H12.4a.1,1.0,1422,277,1182
F23H12.4b.1,1.0,708,1,708
F23H12.5.1,1.0,2724,59,2467
F23H12.6.1,1.0,3087,1,3087
F23H12.7a.1,1.0,692,45,593
F23H12.7b.1,1.0,234,1,234
F23H12.8.1,1.0,388,43,270
F23H12.9a.1,1.0,472,108,326
F23H12.9b.1,1.0,258,1,258
F25A2.1.1,1.0,987,51,923
F25B3.1.1,1.0,2993,1,2706
F25B3.2.1,1.0,1170,63,1070
F25B3.3a.1,1.0,2717,64,2028
F25B3.3b.1,1.0,2717,67,2028
F25B3.4.1,1.0,1483,101,1192
F25B3.5a.1,1.0,1442,7,1107
F25B3.5b.1,1.0,1446,5,655
F25B3.6.1,1.0,2356,18,1859
F25B4.1.1,1.0,1345,16,1224
F25B4.2.1,1.0,1774,5,1381
F25B4.2.2,1.0,2018,244,1620
F25B4.4.1,1.0,710,16,672
F25B4.5.1,1.0,2409,1,2133
F25B4.6.1,1.0,1533,3,1391
F25B4.7.1,1.0,1124,57,977
F25B4.8a.1,1.0,456,19,408
F25B4.8b.1,1.0,687,160,498
F25B4.9.1,1.0,770,61,582
F25B5.1a.1,1.0,2957,4,2751
F25B5.1b.1,1.0,2982,4,2775
F25B5.2a.1,1.0,2671,109,2382
F25B5.2a.2,1.0,2607,45,2318
F25B5.2b.1,1.0,2731,166,2445
F25B5.2b.2,1.0,2650,85,2364
F25B5.3a.1,1.0,1405,10,1098
F25B5.3b.1,1.0,1463,19,1149
F25B5.3c.1,1.0,984,1,984
F25B5.3d.1,1.0,1462,86,1144
F25B5.3e.1,1.0,1496,1,162
F25B5.4.1,1.0,2641,6,2522
F25B5.4.2,1.0,2823,174,2690
F25B5.5.1,1.0,1731,5,1648
F25B5.6a.1,1.0,2259,565,2097
F25B5.6b.1,1.0,1856,127,1692
F25B5.6c.1,1.0,1507,53,1507
F25B5.7a.1,1.0,1873,32,1720
F25B5.7b.1,1.0,850,30,527
F25B5.7c.1,1.0,849,1,849
F25B5.7d.1,1.0,1125,1,1125
F25C8.2a.1,1.0,1756,274,1626
F25C8.2b.1,1.0,1098,1,1098
F25C8.3a.1,1.0,9888,1,9678
F25C8.3b.1,1.0,10039,254,9868
F25C8.3c.1,1.0,9588,1,9588
F25C8.3d.1,1.0,9792,1,9792
F25C8.3e.1,1.0,9654,1,9483
F25C8.4.1,1.0,1759,7,1659
F25C8.5.1,1.0,1319,66,1319
F25D1.1a.1,1.0,2303,405,1811
F25D1.1b.1,1.0,1251,148,1251
F25D1.1c.1,1.0,1158,1,1158
F25D1.2.1,1.0,1179,1,1155
F25D1.3.1,1.0,791,41,610
F25D1.4.1,1.0,2630,58,2616
F25D1.5.1,1.0,953,32,865
F25D1.8.1,1.0,153,1,153
F25D7.1.1,1.0,905,1,738
F25D7.2.1,1.0,1396,8,1093
F25D7.3a.1,1.0,3438,58,2511
F25D7.3b.1,1.0,3389,58,2463
F25D7.4.1,1.0,2879,1,2625
F25D7.5.1,1.0,3722,9,3659
F25E2.1.1,1.0,1121,19,1008
F25E2.2a.1,1.0,2039,72,1946
F25E2.2b.1,1.0,606,5,481
F25E2.3.1,1.0,1127,64,1047
F25E2.4.1,1.0,1513,13,1344
F25E2.5a.1,1.0,3126,50,2728
F25E2.5b.1,1.0,3020,48,2642
F25E2.5c.1,1.0,2790,6,2396
F25E2.5d.1,1.0,2688,1,2688
F25E2.5e.1,1.0,3022,50,2635
F25E2.5f.1,1.0,3018,49,2625
F25E2.5g.1,1.0,2352,1,2352
F25E2.5h.1,1.0,2343,1,2343
F25E2.5i.1,1.0,852,1,852
F25E5.1.1,1.0,3632,14,3202
F25E5.10.1,1.0,1258,19,1224
F25E5.12.1,1.0,1017,1,1017
F25E5.13.1,1.0,1128,1,1047
F25E5.14.1,1.0,1038,1,1038
F25E5.16a.1,1.0,1192,38,1135
F25E5.16b.1,1.0,1324,37,717
F25E5.2.1,1.0,1175,12,1028
F25E5.2.2,1.0,1221,57,1073
F25E5.3.1,1.0,1186,1,1134
F25E5.4.1,1.0,1705,58,1335
F25E5.5.1,1.0,1324,4,1233
F25E5.5.2,1.0,1366,12,1241
F25E5.6.1,1.0,1827,405,1706
F25E5.7.1,1.0,1192,14,1153
F25E5.8a.1,1.0,774,13,720
F25E5.8b.1,1.0,531,1,531
F25E5.9.1,1.0,360,1,360
F25F2.1a.1,1.0,1820,75,1820
F25F2.1b.1,1.0,1853,64,1818
F25F2.2.1,1.0,13422,103,13089
F25F6.1.1,1.0,2995,233,2572
F25F8.1.1,1.0,2093,11,1903
F25F8.2.1,1.0,1512,62,1366
F25G6.1.1,1.0,4019,1125,2807
F25G6.1.2,1.0,3770,1068,2750
F25G6.1.3,1.0,2973,92,1774
F25G6.1.4,1.0,2850,92,1774
F25G6.1.5,1.0,2867,92,1774
F25G6.2.1,1.0,3646,1,3432
F25G6.3.1,1.0,1822,54,1550
F25G6.4.1,1.0,1501,26,1465
F25G6.5a.1,1.0,900,67,858
F25G6.5b.1,1.0,954,1,954
F25G6.6.1,1.0,2132,115,1770
F25G6.7a.1,1.0,1868,42,1625
F25G6.7b.1,1.0,1964,182,1723
F25G6.8.1,1.0,620,5,355
F25G6.9.1,1.0,4301,46,4167
F25H2.1.1,1.0,942,42,773
F25H2.10.1,1.0,1033,41,979
F25H2.11.1,1.0,617,23,568
F25H2.12a.1,1.0,1453,5,1441
F25H2.12b.1,1.0,1450,112,1434
F25H2.12b.2,1.0,2116,778,2100
F25H2.13.1,1.0,3107,2,2986
F25H2.13.2,1.0,3133,16,3000
F25H2.2.1,1.0,1983,3,1739
F25H2.3.1,1.0,1100,150,1100
F25H2.4.1,1.0,720,8,598
F25H2.5.1,1.0,659,120,581
F25H2.5.2,1.0,598,62,523
F25H2.6.1,1.0,2118,190,1911
F25H2.6.2,1.0,2200,272,1993
F25H2.7.1,1.0,1368,45,1151
F25H2.8.1,1.0,1734,21,1184
F25H2.9.1,1.0,855,7,753
F25H5.10.1,1.0,186,1,186
F25H5.1b.1,1.0,2855,193,2052
F25H5.1c.1,1.0,2505,1,1695
F25H5.1d.1,1.0,873,1,873
F25H5.1e.1,1.0,2322,59,1519
F25H5.1f.1,1.0,2783,1,1971
F25H5.1g.1,1.0,1329,1,525
F25H5.1h.1,1.0,3095,1,2292
F25H5.1i.1,1.0,3183,1,2382
F25H5.2.1,1.0,847,117,815
F25H5.3a.1,1.0,2092,32,1720
F25H5.3b.1,1.0,1892,31,1833
F25H5.3c.1,1.0,2399,432,2027
F25H5.3c.2,1.0,2036,72,1667
F25H5.3d.1,1.0,2077,32,1708
F25H5.3e.1,1.0,2742,1,2742
F25H5.4a.1,1.0,2748,78,2636
F25H5.4a.2,1.0,2800,124,2682
F25H5.4b.1,1.0,2523,1,2523
F25H5.5a.1,1.0,2454,6,2264
F25H5.5b.1,1.0,708,1,708
F25H5.6.1,1.0,402,1,402
F25H5.7.1,1.0,1622,99,1571
F25H5.8.1,1.0,278,7,195
F25H8.1a.1,1.0,1000,16,909
F25H8.1b.1,1.0,1063,79,969
F25H8.2.1,1.0,1406,119,1291
F25H8.3a.1,1.0,7818,505,6957
F25H8.3a.2,1.0,7704,391,6843
F25H8.3b.1,1.0,6498,1,6498
F25H8.5a.1,1.0,2455,2,2344
F25H8.5b.1,1.0,1386,2,1111
F25H8.5c.1,1.0,2397,1,2397
F25H8.5d.1,1.0,1481,4,1368
F25H8.5e.1,1.0,1146,1,1146
F25H8.5f.1,1.0,903,1,903
F25H8.5g.1,1.0,1179,1,1179
F25H8.5h.1,1.0,1629,1,1629
F25H8.5i.1,1.0,1632,1,1632
F25H8.5j.1,1.0,1563,1,1563
F25H8.5k.1,1.0,2466,1,2466
F25H8.5l.1,1.0,621,1,621
F25H8.5m.1,1.0,841,228,728
F25H8.5m.2,1.0,765,154,654
F25H8.5n.1,1.0,498,1,498
F25H8.5o.1,1.0,804,1,804
F25H8.5p.1,1.0,1328,466,1215
F25H8.5p.2,1.0,1086,337,1086
F25H8.5q.1,1.0,1063,466,933
F25H8.5q.2,1.0,608,11,478
F25H8.5r.1,1.0,357,1,357
F25H8.5s.1,1.0,1299,1,1299
F25H8.6.1,1.0,2253,24,1823
F25H8.7.1,1.0,343,31,231
F25H9.1.1,1.0,1080,1,1080
F25H9.2.1,1.0,1252,62,994
F25H9.3.1,1.0,1290,1,1059
F25H9.4.1,1.0,1364,152,1156
F25H9.5a.1,1.0,1772,72,1586
F25H9.5b.1,1.0,894,1,894
F25H9.6.1,1.0,1064,94,807
F25H9.7a.1,1.0,557,64,477
F25H9.7b.1,1.0,303,1,303
F26A1.1.1,1.0,990,32,862
F26A1.10.1,1.0,216,1,216
F26A1.11.1,1.0,780,1,780
F26A1.12.1,1.0,772,18,713
F26A1.13.1,1.0,2518,58,2028
F26A1.15.1,1.0,558,107,511
F26A1.15.2,1.0,768,317,721
F26A1.19.1,1.0,490,5,262
F26A1.2.1,1.0,1448,1,1386
F26A1.3.1,1.0,1623,36,1574
F26A1.4.1,1.0,1112,432,1052
F26A1.7a.1,1.0,1378,1,1158
F26A1.7b.1,1.0,1140,151,924
F26A1.8.1,1.0,1380,15,1232
F26A1.9.1,1.0,734,255,620
F26A1.9.2,1.0,1071,591,956
F26A10.1.1,1.0,533,31,258
F26A10.2.1,1.0,3515,88,1950
F26A10.2.2,1.0,3661,234,2096
F26A3.1.1,1.0,1064,1,987
F26A3.2a.1,1.0,582,88,564
F26A3.2a.2,1.0,1154,88,564
F26A3.2b.1,1.0,276,1,276
F26A3.2c.1,1.0,171,1,171
F26A3.3.1,1.0,5291,67,4965
F26A3.4.1,1.0,947,13,693
F26A3.5.1,1.0,1099,1,996
F26A3.6.1,1.0,1636,2,1465
F26A3.7.1,1.0,951,8,901
F26A3.7.2,1.0,1087,139,1032
F26A3.8a.1,1.0,5024,11,4816
F26A3.8b.1,1.0,4563,1,4563
F26B1.1.1,1.0,848,333,833
F26B1.2a.1,1.0,1842,17,1210
F26B1.2b.1,1.0,1732,4,207
F26B1.2b.2,1.0,1800,70,273
F26B1.2b.3,1.0,1802,70,273
F26B1.2b.4,1.0,1755,18,221
F26B1.2c.1,1.0,1751,4,1146
F26B1.2d.1,1.0,2029,4,219
F26B1.2d.2,1.0,2100,72,287
F26B1.2e.1,1.0,282,1,282
F26B1.3.1,1.0,1803,15,1610
F26B1.4.1,1.0,997,50,919
F26B1.5.1,1.0,1179,1,1152
F26B1.6.1,1.0,1013,1,981
F26B1.7.1,1.0,1261,37,1125
F26B1.8.1,1.0,601,67,546
F26C11.1.1,1.0,1362,8,1315
F26C11.1.2,1.0,1468,98,1405
F26C11.2.1,1.0,987,120,878
F26C11.3a.1,1.0,3750,1,3750
F26C11.3b.1,1.0,3843,1,3843
F26C11.3c.1,1.0,3840,1,3840
F26C11.3d.1,1.0,3837,1,3837
F26C11.3f.1,1.0,3810,1,3810
F26C11.4.1,1.0,436,8,388
F26D10.10.1,1.0,1280,20,1129
F26D10.11.1,1.0,848,58,747
F26D10.12a.1,1.0,540,11,472
F26D10.12b.1,1.0,144,1,144
F26D10.12c.1,1.0,201,1,201
F26D10.13.1,1.0,502,16,447
F26D10.3.1,1.0,2073,6,1928
F26D10.8.1,1.0,1035,1,1035
F26D10.9a.1,1.0,1965,2,1843
F26D10.9b.1,1.0,534,1,534
F26D11.1.1,1.0,805,244,768
F26D11.10a.1,1.0,1789,1,1680
F26D11.10b.1,1.0,2021,1,1692
F26D11.10c.1,1.0,2054,55,1725
F26D11.10d.1,1.0,2070,59,1741
F26D11.11a.1,1.0,2177,147,2177
F26D11.11b.1,1.0,2409,1,2100
F26D11.11c.1,1.0,2492,1,2121
F26D11.11d.1,1.0,2517,149,2218
F26D11.11e.1,1.0,2049,1,2049
F26D11.11f.1,1.0,2010,1,2010
F26D11.12.1,1.0,409,7,393
F26D11.13.1,1.0,1005,1,813
F26D11.2.1,1.0,1216,62,1216
F26D11.5.1,1.0,823,1,792
F26D11.6.1,1.0,751,176,676
F26D11.9.1,1.0,774,1,774
F26D12.1a.1,1.0,3079,1,2337
F26D12.1b.1,1.0,1779,1,1779
F26D12.1e.1,1.0,888,1,888
F26D12.1f.1,1.0,300,1,300
F26D12.1g.1,1.0,3024,1,2280
F26D12.1h.1,1.0,1722,1,1722
F26D12.1i.1,1.0,831,1,831
F26D12.1j.1,1.0,3150,1,2295
F26D12.1k.1,1.0,3086,1,2238
F26D12.1l.1,1.0,1737,1,1737
F26D12.1m.1,1.0,1680,1,1680
F26D12.1n.1,1.0,846,1,846
F26D12.1o.1,1.0,789,1,789
F26D12.1p.1,1.0,258,1,258
F26D2.1.1,1.0,1041,1,1041
F26D2.10.1,1.0,3765,109,3750
F26D2.10.2,1.0,3683,27,3668
F26D2.11.1,1.0,1086,1,1086
F26D2.12a.1,1.0,830,24,749
F26D2.12b.1,1.0,690,1,690
F26D2.12c.1,1.0,609,1,609
F26D2.13.1,1.0,785,1,744
F26D2.14.1,1.0,765,1,765
F26D2.15.1,1.0,978,1,840
F26D2.16.1,1.0,1385,49,1302
F26D2.2.1,1.0,3053,1490,2959
F26D2.3a.1,1.0,1431,1,1431
F26D2.3c.1,1.0,633,1,633
F26D2.4.1,1.0,999,1,999
F26D2.7.1,1.0,1026,1,1026
F26D2.9.1,1.0,1128,1,1128
F26E4.1.1,1.0,2528,117,1604
F26E4.10a.1,1.0,3406,1,3261
F26E4.10b.1,1.0,3395,3,3248
F26E4.11.1,1.0,2188,1,1740
F26E4.12.1,1.0,565,1,492
F26E4.2.1,1.0,451,3,416
F26E4.3.1,1.0,1590,63,1421
F26E4.3.2,1.0,1604,38,1396
F26E4.4.1,1.0,1363,6,1232
F26E4.5.1,1.0,1580,25,1449
F26E4.6.1,1.0,389,5,259
F26E4.7a.1,1.0,2367,116,2149
F26E4.7b.1,1.0,1827,1,1827
F26E4.8a.1,1.0,1515,14,1363
F26E4.8b.1,1.0,1365,1,1365
F26E4.9.1,1.0,487,1,399
F26E4.9.2,1.0,826,141,539
F26F12.1.1,1.0,932,24,893
F26F12.2.1,1.0,851,27,779
F26F12.3a.1,1.0,3592,45,2717
F26F12.3b.1,1.0,3675,381,2798
F26F12.3b.2,1.0,3636,343,2760
F26F12.3b.3,1.0,3517,225,2642
F26F12.3c.1,1.0,4493,1672,3618
F26F12.4.1,1.0,750,32,487
F26F12.4.2,1.0,938,220,675
F26F12.4.3,1.0,863,145,600
F26F12.5.1,1.0,774,37,456
F26F12.6a.1,1.0,816,1,252
F26F12.6b.1,1.0,1201,106,1155
F26F12.7.1,1.0,5655,29,5518
F26F12.8.1,1.0,624,280,534
F26F12.8.2,1.0,521,177,431
F26F12.8.3,1.0,367,4,258
F26F2.1.1,1.0,1992,1,1992
F26F2.10a.1,1.0,484,19,378
F26F2.10b.1,1.0,219,1,219
F26F2.11a.1,1.0,167,24,167
F26F2.11b.1,1.0,213,24,137
F26F2.11c.1,1.0,108,1,108
F26F2.13.1,1.0,376,30,266
F26F2.2.1,1.0,249,1,249
F26F2.3.1,1.0,986,14,865
F26F2.4a.1,1.0,237,1,237
F26F2.4b.1,1.0,282,1,282
F26F2.5.1,1.0,414,26,262
F26F2.6.1,1.0,1885,12,1847
F26F2.7a.1,1.0,2445,46,2184
F26F2.7b.1,1.0,2462,52,2196
F26F2.7c.1,1.0,1515,1,1515
F26F2.7d.1,1.0,1564,197,1303
F26F2.8.1,1.0,586,30,533
F26F2.9.1,1.0,249,1,249
F26F4.1.1,1.0,1248,6,1094
F26F4.10a.1,1.0,2313,11,2152
F26F4.10a.2,1.0,2333,23,2164
F26F4.10b.1,1.0,2269,1,2079
F26F4.10c.1,1.0,442,11,337
F26F4.10c.2,1.0,2520,71,397
F26F4.11.1,1.0,573,4,450
F26F4.12.1,1.0,788,1,696
F26F4.13.1,1.0,621,15,506
F26F4.2.1,1.0,595,6,551
F26F4.3.1,1.0,1272,31,1101
F26F4.4.1,1.0,1750,198,1541
F26F4.4.2,1.0,1593,41,1384
F26F4.5.1,1.0,1669,2,1399
F26F4.5.2,1.0,1741,50,1447
F26F4.6.1,1.0,1193,17,898
F26F4.6.2,1.0,1326,149,1030
F26F4.7.1,1.0,4724,129,3227
F26F4.8.1,1.0,1130,167,1075
F26F4.9a.1,1.0,895,84,791
F26F4.9b.1,1.0,540,47,214
F26F4.9b.2,1.0,840,42,209
F26G1.1.1,1.0,2988,5,2830
F26G1.10.1,1.0,461,3,461
F26G1.11.1,1.0,878,69,680
F26G1.15.1,1.0,344,24,311
F26G1.2a.1,1.0,770,137,592
F26G1.2b.1,1.0,671,137,493
F26G1.3.1,1.0,457,53,457
F26G1.4.1,1.0,1119,15,1091
F26G1.5.1,1.0,752,2,607
F26G1.6a.1,1.0,2774,214,2532
F26G1.6b.1,1.0,2499,1,2499
F26G1.7.1,1.0,384,1,384
F26G1.9.1,1.0,500,35,460
F26G5.10.1,1.0,882,1,882
F26G5.12.1,1.0,949,1,870
F26G5.1a.1,1.0,1792,17,1717
F26G5.1b.1,1.0,1782,10,1704
F26G5.2.1,1.0,1044,1,1044
F26G5.4.1,1.0,1041,1,1041
F26G5.5.1,1.0,1035,1,1035
F26G5.9.1,1.0,3326,109,2943
F26H11.1.1,1.0,480,14,418
F26H11.2a.1,1.0,6751,7,6600
F26H11.2b.1,1.0,5116,8,4873
F26H11.2c.1,1.0,6740,3,6587
F26H11.2d.1,1.0,2540,25,2451
F26H11.2d.2,1.0,6688,4172,6598
F26H11.2e.1,1.0,1218,1,1218
F26H11.2f.1,1.0,1745,114,1646
F26H11.2i.1,1.0,5116,8,4867
F26H11.2j.1,1.0,435,1,435
F26H11.2k.1,1.0,5116,7,4872
F26H11.2l.1,1.0,6228,1,6228
F26H11.2m.1,1.0,6222,1,6222
F26H11.2n.1,1.0,6591,1,6591
F26H11.2o.1,1.0,1707,1,1707
F26H11.2p.1,1.0,1359,1,1359
F26H11.2q.1,1.0,975,25,732
F26H11.2q.2,1.0,5120,4169,4876
F26H11.2q.3,1.0,5562,4624,5331
F26H11.2q.4,1.0,4084,3133,3840
F26H11.2r.1,1.0,3501,2556,3257
F26H11.2r.2,1.0,1480,535,1236
F26H11.2r.3,1.0,981,31,732
F26H11.2s.1,1.0,6696,7,6606
F26H11.4.1,1.0,1666,140,1633
F26H11.5.1,1.0,765,11,727
F26H11.6.1,1.0,937,8,850
F26H11.8.1,1.0,261,1,261
F26H9.1a.1,1.0,1900,5,1531
F26H9.1b.1,1.0,348,1,348
F26H9.2.1,1.0,2059,78,1604
F26H9.2.2,1.0,2161,146,1672
F26H9.4.1,1.0,797,26,697
F26H9.5.1,1.0,1283,37,1149
F26H9.5.2,1.0,1376,126,1238
F26H9.6.1,1.0,1081,4,630
F26H9.7a.1,1.0,1114,11,1081
F26H9.7b.1,1.0,1005,11,967
F26H9.8.1,1.0,4287,24,4169
F27B10.1a.1,1.0,568,167,373
F27B10.1a.2,1.0,439,38,244
F27B10.1b.1,1.0,306,1,306
F27B10.1c.1,1.0,84,1,84
F27B3.2a.1,1.0,1981,43,1950
F27B3.2b.1,1.0,1842,1,1842
F27B3.2c.1,1.0,1815,1,1815
F27B3.2d.1,1.0,1749,1,1749
F27B3.6.1,1.0,702,22,627
F27B3.8.1,1.0,180,1,180
F27C1.1.1,1.0,892,50,859
F27C1.11a.1,1.0,3992,1,3807
