ref_id,length
F12F3.1a.2,2173
F12F3.1a.3,2424
F12F3.1a.4,2127
F12F3.1a.5,4307
F12F3.1a.6,2136
F12F3.1a.7,2266
F12F3.1a.8,2221
F12F3.1b.1,1585
F12F3.1c.1,1533
F12F3.1d.1,1506
F12F6.1.1,2841
F12F6.1.2,2979
F12F6.3a.1,1569
F12F6.3b.1,156
F12F6.5a.1,3564
F12F6.5b.1,2997
F12F6.5c.1,1836
F12F6.5d.1,3716
F12F6.6.1,3830
F12F6.7.1,1518
F12F6.9.1,1352
F13A2.1.1,397
F13A2.10.1,198
F13A2.2.1,1173
F13A2.3.1,804
F13A2.4.1,551
F13A2.4.2,528
F13A2.5a.1,613
F13A2.5b.1,554
F13A2.8.1,1092
F13A2.9.1,237
F13A7.1.1,1141
F13A7.10.1,1020
F13A7.11.1,666
F13A7.11.2,778
F13A7.12.1,1445
F13A7.13.1,1053
F13A7.14.1,1072
F13A7.14.2,1115
F13A7.2.1,966
F13A7.3.1,981
F13A7.7.1,1222
F13A7.8.1,978
F13B10.1a.1,3712
F13B10.1a.2,3498
F13B10.1b.1,2368
F13B10.1c.1,3661
F13B10.1d.1,3684
F13B10.1d.2,3383
F13B10.1d.3,3669
F13B10.1e.1,3669
F13B10.1e.2,3394
F13B10.1e.3,3060
F13B10.1f.1,2955
F13B10.1g.1,2784
F13B10.1h.1,1041
F13B10.2a.1,1334
F13B10.2a.2,1226
F13B10.2c.1,1079
F13B10.2d.1,912
F13B12.1.1,1685
F13B12.2.1,1725
F13B12.3a.1,2356
F13B12.4a.1,1498
F13B12.4a.2,1589
F13B12.5.1,803
F13B12.6.1,2323
F13B12.7.1,556
F13B6.1.1,1403
F13B6.1.2,1189
F13B6.2.1,1236
F13B6.3.1,1356
F13B9.1a.1,5310
F13B9.1b.1,5242
F13B9.1c.1,5230
F13B9.1d.1,5245
F13B9.1e.1,4722
F13B9.1f.1,4710
F13B9.2.1,745
F13B9.5.1,2610
F13B9.6.1,1412
F13B9.8.1,634
F13C5.1.1,951
F13C5.1.2,2554
F13C5.2.1,1651
F13C5.3a.1,1351
F13C5.3b.1,216
F13C5.5.1,853
F13C5.6a.1,1656
F13C5.6b.1,1686
F13D11.1.1,1395
F13D11.2a.1,4478
F13D11.2b.1,2883
F13D11.3.1,640
F13D11.4.1,1188
F13D12.10a.1,893
F13D12.10b.1,468
F13D12.2a.1,1105
F13D12.2b.1,1151
F13D12.3.1,1104
F13D12.4a.1,1761
F13D12.4b.1,342
F13D12.5.1,1484
F13D12.6.1,1657
F13D12.7a.1,2194
F13D12.7b.1,2448
F13D12.7b.2,2360
F13D12.7b.3,2061
F13D12.7b.4,1844
F13D12.7b.5,1591
F13D12.8.1,738
F13D12.9.1,1709
F13D12.9.2,1595
F13D2.1a.1,5037
F13D2.1b.1,5151
F13D2.2.1,1328
F13D2.3.1,1325
F13E6.1.1,882
F13E6.2.1,2392
F13E6.3a.1,735
F13E6.3b.1,480
F13E6.4.1,2054
F13E6.5.1,1105
F13E6.6.1,4378
F13E9.1.1,2016
F13E9.10.1,746
F13E9.11a.1,1550
F13E9.11b.1,960
F13E9.12.1,306
F13E9.13.1,931
F13E9.14.1,669
F13E9.15.1,333
F13E9.16.1,186
F13E9.19.1,135
F13E9.2.1,153
F13E9.3.1,153
F13E9.4.1,1230
F13E9.5.1,1075
F13E9.6.1,1131
F13E9.8.1,710
F13E9.9a.1,1026
F13E9.9b.1,1010
F13G11.1b.1,1869
F13G11.1b.2,1763
F13G11.1c.1,1017
F13G11.1d.1,960
F13G11.2.1,716
F13G11.3.1,780
F13G3.1.1,1503
F13G3.10a.1,333
F13G3.10b.1,409
F13G3.10b.2,422
F13G3.10c.1,99
F13G3.11.1,726
F13G3.12.1,999
F13G3.15.1,51
F13G3.2.1,1118
F13G3.3a.1,1554
F13G3.3b.1,1215
F13G3.4.1,631
F13G3.5a.1,1030
F13G3.5a.2,1016
F13G3.5b.1,1013
F13G3.6.1,1122
F13G3.7a.1,1582
F13G3.7b.1,1565
F13G3.7b.2,1602
F13G3.8.1,1516
F13G3.9.1,556
F13H10.1.1,440
F13H10.2a.1,1236
F13H10.2b.1,1047
F13H10.3a.1,2340
F13H10.3b.1,2305
F13H10.3c.1,1752
F13H10.3d.1,2221
F13H10.4a.1,2583
F13H10.4b.1,2567
F13H10.4c.1,2571
F13H10.4c.2,2852
F13H10.5.1,1409
F13H10.6a.1,320
F13H10.8a.1,633
F13H10.8b.1,93
F13H10.9.1,896
F13H6.1a.1,3485
F13H6.1b.1,3551
F13H6.3.1,1773
F13H6.5.1,1510
F13H8.10a.1,3744
F13H8.10b.1,1958
F13H8.10c.1,1844
F13H8.10c.2,1825
F13H8.10c.3,3654
F13H8.10c.4,3081
F13H8.10c.5,2856
F13H8.10c.6,1975
F13H8.11.1,1734
F13H8.12a.1,434
F13H8.12b.1,450
F13H8.1a.1,471
F13H8.1b.1,870
F13H8.2.1,3078
F13H8.3.1,1400
F13H8.4.1,1273
F13H8.5a.1,1666
F13H8.5b.1,1914
F13H8.6.1,1117
F13H8.7.1,1269
F13H8.8.1,1649
F13H8.8.2,1624
F13H8.9.1,1245
F14A5.1.1,1077
F14B4.1.1,2451
F14B4.2a.1,1928
F14B4.2b.1,1973
F14B4.3.1,3784
F14B6.1.1,1027
F14B6.2.1,2307
F14B6.3.1,1315
F14B6.4.1,1107
F14B6.5.1,2019
F14B6.6a.1,1137
F14B8.1a.1,2966
F14B8.1b.1,2687
F14B8.2.1,516
F14B8.3.1,1657
F14B8.4.1,396
F14B8.5a.1,2107
F14B8.5a.2,2092
F14B8.5b.1,2033
F14B8.5c.1,1536
F14B8.6.1,1605
F14B8.7.1,1925
F14B8.7.2,1776
F14D12.1a.1,2424
F14D12.1b.1,2720
F14D12.2.1,1527
F14D12.4a.1,1826
F14D12.4b.1,1707
F14D12.4c.1,1742
F14D12.4d.1,4053
F14D12.4e.1,3720
F14D12.4f.1,3519
F14D12.4g.1,3495
F14D12.4h.1,1269
F14D12.4i.1,1245
F14D12.4j.1,1221
F14D12.4k.1,1754
F14D12.4l.1,1548
F14D12.4m.1,3946
F14D12.4n.1,1500
F14D12.4o.1,1299
F14D12.4p.1,1275
F14D12.4q.1,1200
F14D12.5.1,2175
F14D12.6a.1,1455
F14D12.6b.1,1460
F14D2.1.1,1655
F14D2.1.2,1017
F14D2.11.1,688
F14D2.12.1,1023
F14D2.13a.1,1049
F14D2.13b.1,1018
F14D2.14.1,1093
F14D2.15.1,996
F14D2.15.2,1038
F14D2.17.1,1458
F14D2.19.1,1034
F14D2.2.1,677
F14D2.2.2,610
F14D2.4a.1,1023
F14D2.4a.2,1142
F14D2.4b.1,801
F14D2.5.1,390
F14D2.7.1,501
F14D2.8.1,1320
F14D7.1.1,531
F14D7.10.1,369
F14D7.11.1,474
F14D7.12.1,409
F14D7.14.1,342
F14D7.18.1,350
F14D7.2.1,1521
F14D7.3.1,192
F14D7.5a.1,376
F14D7.5b.1,201
F14D7.6a.1,1524
F14D7.6b.1,1493
F14D7.6b.2,1543
F14D7.6c.1,525
F14D7.6d.1,1532
F14D7.7.1,359
F14D7.8.1,856
F14D7.9.1,384
F14E5.1.1,1536
F14E5.2a.1,3808
F14E5.2b.1,3806
F14E5.3.1,1329
F14E5.4.1,1336
F14E5.4.2,1382
F14E5.5.1,1025
F14E5.6.1,1331
F14E5.8.1,473
F14E5.8.2,845
F14F11.1a.1,1715
F14F11.1a.2,1923
F14F11.1a.3,1709
F14F11.1a.4,1847
F14F11.1a.5,1922
F14F11.1a.6,2084
F14F11.1a.7,1776
F14F11.1a.8,1662
F14F11.1b.1,1770
F14F11.1c.1,1633
F14F11.1d.1,1512
F14F11.1e.1,1551
F14F11.1f.1,1533
F14F11.1g.1,1542
F14F11.1h.1,1998
F14F11.2.1,512
F14F3.1a.1,2598
F14F3.1a.2,2389
F14F3.1b.1,810
F14F3.1c.1,1824
F14F3.2.1,2324
F14F3.3.1,1528
F14F3.4.1,395
F14F3.5.1,444
F14F4.1.1,1276
F14F4.3.1,4724
F14F7.1.1,1039
F14F7.2.1,1653
F14F7.3.1,1726
F14F7.4.1,956
F14F7.5a.1,2879
F14F7.5b.1,2800
F14F7.7.1,517
F14F7.7.2,390
F14F8.1.1,1026
F14F8.10.1,1134
F14F8.11.1,1149
F14F8.12.1,993
F14F8.13.1,987
F14F8.14.1,204
F14F8.15.1,270
F14F8.3.1,996
F14F8.4.1,981
F14F8.5.1,888
F14F8.6.1,1158
F14F8.7.1,894
F14F8.8.1,410
F14F8.9.1,594
F14F9.1.1,1096
F14F9.2.1,918
F14F9.3.1,2642
F14F9.4.1,2870
F14F9.5.1,1157
F14F9.6.1,322
F14F9.7.1,1130
F14F9.8.1,405
F14H12.1.1,1092
F14H12.17.1,483
F14H12.2.1,1056
F14H12.3.1,923
F14H12.4a.1,1688
F14H12.4b.1,1700
F14H12.6.1,499
F14H12.7.1,475
F14H12.8.1,822
F14H3.1.1,1008
F14H3.10.1,1576
F14H3.11.1,1217
F14H3.12.1,493
F14H3.14.1,144
F14H3.15.1,291
F14H3.2.1,1497
F14H3.2.2,1470
F14H3.3.1,1042
F14H3.4.1,958
F14H3.5.1,978
F14H3.6.1,1039
F14H3.7.1,1041
F14H8.1a.1,1456
F14H8.1b.1,1281
F14H8.1c.1,795
F14H8.2.1,1110
F14H8.4.1,719
F14H8.5.1,705
F14H8.6b.1,2531
F14H8.6b.2,2329
F14H8.8.1,341
F15A2.1a.1,909
F15A2.1b.1,861
F15A2.2.1,1980
F15A2.3.1,1154
F15A2.4.1,981
F15A2.5.1,874
F15A2.6a.1,3388
F15A2.6b.1,3430
F15A4.1.1,1152
F15A4.10.1,380
F15A4.11.1,586
F15A4.12.1,477
F15A4.13.1,1070
F15A4.2.1,895
F15A4.3.1,1118
F15A4.4.1,1577
F15A4.5.1,916
F15A4.6.1,525
F15A4.7.1,963
F15A4.9.1,1253
F15A8.1.1,372
F15A8.5a.1,2366
F15A8.5a.2,1781
F15A8.5a.3,1679
F15A8.5b.1,1588
F15A8.5b.2,1619
F15A8.5b.3,1508
F15A8.5c.1,1454
F15A8.6a.1,2217
F15A8.6a.2,2061
F15A8.6a.3,2009
F15A8.6b.1,1758
F15B10.1a.1,1152
F15B10.1b.1,1072
F15B10.2a.1,3300
F15B10.2b.1,2510
F15B10.3a.1,697
F15B10.3b.1,663
F15B9.1.1,673
F15B9.10a.1,1280
F15B9.10b.1,1272
F15B9.11.1,141
F15B9.2.1,712
F15B9.3a.1,655
F15B9.3b.1,210
F15B9.4.1,3752
F15B9.5a.1,1110
F15B9.5b.1,348
F15B9.5c.1,174
F15B9.5d.1,894
F15B9.6.1,1556
F15B9.7a.1,8070
F15B9.7b.1,6714
F15B9.7c.1,4749
F15B9.8.1,652
F15B9.9.1,1620
F15C11.1.1,2841
F15C11.2a.1,1808
F15C11.2b.1,1760
F15C11.2c.1,1871
F15D3.1a.1,11243
F15D3.1b.1,1110
F15D3.1c.1,10347
F15D3.1d.1,7548
F15D3.1e.1,4734
F15D3.1f.1,663
F15D3.1g.1,450
F15D3.1h.1,11041
F15D3.1i.1,10314
F15D3.1j.1,9665
F15D3.2.1,1148
F15D3.4.1,2592
F15D3.5.1,231
F15D3.6.1,986
F15D3.7.1,865
F15D3.8.1,972
F15D3.9.1,333
F15D4.1.1,5229
F15D4.2.1,618
F15D4.3.1,373
F15D4.4.1,1881
F15D4.5.1,1660
F15D4.6.1,689
F15D4.8.1,646
F15E11.1.1,465
F15E11.11a.1,1293
F15E11.11b.1,414
F15E11.11c.1,420
F15E11.12a.1,564
F15E11.12b.1,519
F15E11.13.1,456
F15E11.14.1,465
F15E11.15.1,519
F15E11.2.1,1194
F15E11.3.1,900
F15E11.4.1,1236
F15E6.1.1,5449
F15E6.10.1,494
F15E6.2a.1,1469
F15E6.2b.1,1408
F15E6.3.1,495
F15E6.4.1,294
F15E6.5.1,495
F15E6.6.1,3914
F15E6.7a.1,966
F15E6.7b.1,981
F15E6.8.1,309
F15E6.9a.1,2008
F15E6.9b.1,1989
F15G9.1a.1,1014
F15G9.1b.1,770
F15G9.1b.2,872
F15G9.1b.3,1015
F15G9.1c.1,837
F15G9.2.1,1079
F15G9.4a.1,15720
F15G9.4b.1,15853
F15G9.4c.1,639
F15G9.4d.1,12156
F15G9.4e.1,15303
F15G9.4f.1,15234
F15G9.5.1,2049
F15G9.6.1,540
F15H10.1.1,1197
F15H10.1.2,1085
F15H10.1.3,1107
F15H10.10.1,909
F15H10.12.1,270
F15H10.2.1,1063
F15H10.3a.1,664
F15H10.3b.1,639
F15H10.3c.1,639
F15H10.3d.1,679
F15H10.4.1,1292
F15H10.5.1,1027
F15H10.7.1,2137
F15H10.8.1,1222
F15H10.9.1,1231
F15H9.1.1,1320
F15H9.2.1,1561
F15H9.3.1,1050
F15H9.4.1,1068
F16A11.1a.1,2745
F16A11.1b.1,2383
F16A11.2a.1,1640
F16A11.3a.1,5139
F16A11.3b.1,4828
F16A11.3c.1,3141
F16A11.3d.1,4689
F16B12.1.1,2169
F16B12.2.1,1107
F16B12.4.1,1253
F16B12.6.1,4456
F16B12.7.1,906
F16B12.8.1,1149
F16B3.1a.1,3318
F16B3.1b.1,2880
F16B3.2.1,336
F16B3.3a.1,699
F16B3.3b.1,717
F16B4.10.1,891
F16B4.11a.1,1453
F16B4.11c.1,1396
F16B4.11d.1,1011
F16B4.11k.1,1989
F16B4.11k.2,2249
F16B4.11k.3,1315
F16B4.11k.4,1302
F16B4.11k.5,1117
F16B4.11k.6,1158
F16B4.12a.1,1348
F16B4.12b.1,1472
F16B4.1a.1,1445
F16B4.1b.1,966
F16B4.2a.1,1130
F16B4.2b.1,1142
F16B4.4.1,506
F16B4.5a.1,1186
F16B4.5a.2,3112
F16B4.5b.1,914
F16B4.6a.1,763
F16B4.6b.1,222
F16B4.7.1,330
F16B4.8a.1,2088
F16B4.8b.1,1963
F16B4.8c.1,1122
F16B4.9.1,1474
F16C3.1.1,1252
F16C3.2.1,1111
F16C3.3.1,1707
F16C3.4.1,662
F16D3.1.1,1817
F16D3.2.1,2557
F16D3.2.2,2560
F16D3.4.1,3770
F16D3.6.1,1069
F16D3.7.1,1626
F16F9.1.1,977
F16F9.1.2,1137
F16F9.2.1,4041
F16F9.3.1,780
F16F9.4.1,1447
F16F9.5.1,2495
F16G10.1.1,318
F16G10.10.1,570
F16G10.11.1,761
F16G10.13.1,693
F16G10.14.1,663
F16G10.2.1,641
F16G10.3.1,597
F16G10.4.1,600
F16G10.5.1,718
F16G10.6.1,444
F16G10.7.1,423
F16G10.8.1,429
F16G10.9.1,670
F16H11.1.1,1679
F16H11.3.1,1376
F16H11.4.1,843
F16H11.5.1,2043
F16H6.1.1,1748
F16H6.10.1,1220
F16H6.2.1,684
F16H6.3.1,774
F16H6.4a.1,1488
F16H6.4b.1,1643
F16H6.7.1,859
F16H6.8.1,1308
F16H6.9.1,2061
F16H9.1a.1,1601
F16H9.1b.1,1366
F16H9.1c.1,1602
F16H9.1d.1,1807
F16H9.2a.1,1131
F16H9.2a.2,1200
F16H9.2b.1,1062
F17A2.10.1,954
F17A2.11.1,954
F17A2.12.1,1199
F17A2.13.1,1193
F17A2.16.1,969
F17A2.1a.1,2111
F17A2.1b.1,1263
F17A2.3.1,703
F17A2.5.1,1181
F17A2.6.1,975
F17A2.7.1,951
F17A2.8.1,954
F17A2.9.1,951
F17A9.2.1,1809
F17A9.3.1,987
F17A9.4.1,1515
F17A9.5.1,1751
F17A9.6.1,1127
F17B5.10.1,699
F17B5.1a.1,2587
F17B5.2.1,2183
F17B5.3a.1,833
F17B5.3b.1,653
F17B5.4.1,1007
F17B5.5.1,735
F17B5.6.1,1211
F17B5.8.1,572
F17B5.9.1,321
F17C11.10.1,3365
F17C11.11a.1,919
F17C11.11b.1,735
F17C11.12a.1,1922
F17C11.12b.1,1545
F17C11.13a.1,530
F17C11.13b.1,558
F17C11.17.1,1751
F17C11.2.1,614
F17C11.22.1,773
F17C11.26.1,736
F17C11.3.1,1341
F17C11.4a.1,776
F17C11.4b.1,753
F17C11.5.1,679
F17C11.6.1,408
F17C11.7a.1,1684
F17C11.7b.1,1636
F17C11.8.1,1382
F17C11.9a.1,1435
F17C11.9b.1,1393
F17C11.9b.2,1362
F17C11.9b.3,1336
F17C11.9c.1,1098
F17C8.1.1,4234
F17C8.2.1,987
F17C8.3.1,1162
F17C8.4.1,773
F17C8.4.2,772
F17C8.5.1,1162
F17C8.6.1,1012
F17C8.7.1,1271
F17C8.9.1,1115
F17E5.1a.1,3373
F17E5.1b.1,2333
F17E5.2.1,2187
F17E5.2.2,2213
F17E9.1.1,1877
F17E9.10.1,411
F17E9.11.1,693
F17E9.12.1,312
F17E9.13.1,384
F17E9.15.1,293
F17E9.16.1,477
F17E9.18.1,262
F17E9.2.1,522
F17E9.3.1,452
F17E9.4.1,517
F17E9.5.1,596
F17E9.7.1,1349
F17E9.8.1,1278
F17E9.9.1,369
F17H10.1.1,1790
F17H10.2a.1,1216
F17H10.2b.1,954
F17H10.2b.2,1075
F17H10.3a.1,1816
F17H10.3b.1,1431
F17H10.4.1,342
F18A1.1.1,3468
F18A1.2a.1,1895
F18A1.2b.1,1879
F18A1.2c.1,1419
F18A1.2d.1,1473
F18A1.3a.1,1200
F18A1.3b.1,1127
F18A1.3c.1,1252
F18A1.3d.1,1155
F18A1.3e.1,750
F18A1.3f.1,1101
F18A1.3g.1,426
F18A1.3h.1,1032
F18A1.3h.2,771
F18A1.3i.1,1149
F18A1.3j.1,1052
F18A1.3k.1,429
F18A1.3l.1,1115
F18A1.3m.1,1021
F18A1.3n.1,456
F18A1.4a.1,2501
F18A1.4b.1,1737
F18A1.5.1,2155
F18A1.6a.1,2511
F18A1.6b.1,2385
F18A1.6b.2,2503
F18A1.7.1,904
F18A1.8.1,688
F18A11.1.1,1881
F18A11.2.1,1425
F18A11.2.2,1426
F18A11.2.3,1476
F18A11.2.4,2504
F18A11.3.1,386
F18A11.5a.1,798
F18A11.5a.2,984
F18A11.5b.1,1160
F18A12.1.1,2207
F18A12.2.1,1309
F18A12.4a.1,2208
F18A12.4b.1,2065
F18A12.4c.1,1512
F18A12.4d.1,1395
F18A12.5.1,2207
F18A12.6.1,2238
F18A12.7.1,1456
F18A12.7.2,2711
F18A12.8a.1,2887
F18A12.8b.1,2451
F18C12.1.1,12568
F18C12.2a.1,7378
F18C12.2b.1,7363
F18C12.3.1,1716
F18C12.4.1,816
F18C5.1.1,1309
F18C5.10.1,916
F18C5.2.1,3287
F18C5.3.1,8176
F18C5.4.1,1013
F18C5.4.2,970
F18C5.5.1,803
F18C5.6.1,1188
F18C5.8.1,1047
F18C5.9.1,488
F18E2.15.1,364
F18E2.1a.1,1503
F18E2.1b.1,1266
F18E2.2.1,2028
F18E2.3.1,3553
F18E2.4.1,1203
F18E2.5a.1,1171
F18E2.5b.1,1414
F18E3.1.1,969
F18E3.10.1,747
F18E3.11.1,273
F18E3.12.1,270
F18E3.13.1,270
F18E3.2.1,1110
F18E3.4a.1,1017
F18E3.4b.1,1140
F18E3.5.1,1146
F18E3.6.1,1511
F18E3.7a.1,1025
F18E3.7a.2,1663
F18E9.1.1,668
F18E9.2a.1,605
F18E9.2b.1,489
F18E9.3.1,1841
F18E9.4.1,1151
F18E9.5a.1,3626
F18E9.5a.2,3575
F18E9.5a.3,3900
F18E9.5b.1,3211
F18E9.7a.1,1188
F18E9.7b.1,1204
F18E9.8a.1,870
F18E9.8a.2,962
F18E9.8a.3,1964
F18E9.8b.1,291
F18F11.1.1,744
F18F11.3a.1,5373
F18F11.3b.1,4767
F18F11.3c.1,4860
F18F11.3d.1,5055
F18F11.3e.1,4917
F18F11.3f.1,4722
F18F11.3g.1,4815
F18F11.3h.1,5010
F18F11.3i.1,522
F18F11.4.1,1874
F18F11.5.1,1987
F18G5.1.1,357
F18G5.2a.1,1674
F18G5.2b.1,1678
F18G5.3.1,1264
F18G5.3.2,1330
F18G5.4.1,2278
F18G5.6.1,914
F18H3.1.1,730
F18H3.3a.1,3026
F18H3.3a.2,3230
F18H3.3a.3,3999
F18H3.3b.1,2681
F18H3.4.1,1813
F18H3.5.1,1231
F19B10.1.1,884
F19B10.10.1,1993
F19B10.10.2,2145
F19B10.13.1,345
F19B10.2.1,989
F19B10.3.1,195
F19B10.4.1,1231
F19B10.5.1,962
F19B10.6.1,342
F19B10.7.1,1081
F19B10.8.1,1023
F19B10.9.1,1243
F19B2.3.1,801
F19B2.5.1,1178
F19B2.5.2,1106
F19B2.5.3,938
F19B2.6.1,2574
F19B2.7.1,780
F19B2.8.1,993
F19B6.10.1,174
F19B6.1a.1,2265
F19B6.1a.2,2349
F19B6.1a.3,2172
F19B6.1b.1,1668
F19B6.1c.1,438
F19B6.1d.1,1710
F19B6.2a.1,1149
F19B6.2b.1,1121
F19B6.3.1,1498
F19B6.4.1,2198
F19C6.1.1,2852
F19C6.2.1,1954
F19C6.3.1,1871
F19C6.4a.1,1894
F19C6.4b.1,1738
F19C6.5.1,974
F19C7.1.1,1032
F19C7.2.1,1679
F19C7.3.1,1453
F19C7.4.1,1755
F19C7.4.2,1690
F19C7.7.1,1018
F19C7.8a.1,1621
F19C7.8b.1,885
F19C7.8c.1,558
F19C7.8d.1,987
F19C7.8e.1,1643
F19D8.1a.1,1735
F19D8.1b.1,1332
F19D8.1c.1,252
F19D8.2.1,1287
F19F10.1.1,793
F19F10.10.1,2792
F19F10.11a.1,3537
F19F10.11b.1,2757
F19F10.12.1,2045
F19F10.14.1,312
F19F10.3.1,490
F19F10.4.1,738
F19F10.4.2,800
F19F10.5.1,954
F19F10.7.1,996
F19F10.9.1,2684
F19G12.1.1,480
F19G12.11.1,144
F19G12.3.1,1174
F19G12.3.2,509
F19G12.4.1,174
F19G12.5.1,999
F19G12.7.1,1719
F19G12.8.1,694
F19G12.9a.1,370
F19G12.9a.2,211
F19G12.9a.3,275
F19G12.9b.1,141
F19H6.1.1,1074
F19H6.1.2,1088
F19H6.2.1,1205
F19H6.3.1,2730
F19H6.4.1,872
F19H6.5.1,800
F19H6.6.1,2211
F19H8.1a.1,3839
F19H8.1b.1,744
F19H8.2.1,1058
F19H8.2.2,1159
F19H8.3.1,1586
F19H8.4.1,2824
F19H8.5.1,1914
F20A1.1.1,415
F20A1.10.1,432
F20A1.2.1,1317
F20A1.3.1,909
F20A1.4.1,1909
F20A1.6a.1,694
F20A1.6b.1,813
F20A1.6c.1,380
F20A1.7a.1,4686
F20A1.7b.1,5372
F20A1.7c.1,5649
F20A1.8.1,397
F20A1.9.1,1359
F20B10.1.1,3692
F20B10.3.1,877
F20B4.6.1,1737
F20B4.6.2,1655
F20B6.10a.1,72
F20B6.10b.1,42
F20B6.2.1,1904
F20B6.3.1,4498
F20B6.4.1,694
F20B6.4.2,599
F20B6.5.1,869
F20B6.6.1,288
F20B6.8a.1,3682
F20B6.8b.1,3909
F20B6.8c.1,3517
F20B6.8c.2,3955
F20B6.8c.3,2445
F20B6.9.1,438
F20B6.9.2,360
F20C5.11.1,1636
F20C5.11.2,3574
F20C5.1a.1,2616
F20C5.1b.1,2568
F20C5.1c.1,1878
F20C5.1d.1,2118
F20C5.1e.1,1815
F20C5.1f.1,2622
F20C5.1g.1,2555
F20C5.1h.1,2613
F20C5.1i.1,2628
F20C5.2a.1,2419
F20C5.2c.1,366
F20C5.2d.1,171
F20C5.2f.1,84
F20C5.3a.1,1396
F20C5.3b.1,1535
F20C5.3c.1,1312
F20C5.3d.1,456
F20C5.4.1,1240
F20C5.5.1,1755
F20C5.6.1,1459
F20C5.7.1,991
F20D1.1.1,899
F20D1.10.1,404
F20D1.2.1,2182
F20D1.22.1,695
F20D1.3.1,1555
F20D1.4.1,579
F20D1.6.1,2909
F20D1.7.1,2247
F20D1.8.1,1626
F20D1.9.1,1152
F20D12.12.1,207
F20D12.1a.1,3662
F20D12.1a.2,3599
F20D12.1b.1,2604
F20D12.2.1,3479
F20D12.3.1,2330
F20D12.4.1,2489
F20D12.4.2,2589
F20D12.5.1,507
F20D12.5.2,492
F20D12.6a.1,532
F20D12.6b.1,886
F20D12.7.1,477
F20D6.1.1,780
F20D6.10.1,1795
F20D6.11.1,1838
F20D6.12.1,927
F20D6.15.1,612
F20D6.2.1,998
F20D6.3.1,1272
F20D6.4a.1,1227
F20D6.4a.2,1327
F20D6.4b.1,1121
F20D6.4b.2,1265
F20D6.4c.1,1098
F20D6.4d.1,1122
F20D6.5.1,1341
F20D6.6.1,1093
F20D6.8.1,1688
F20D6.9.1,357
F20E11.1.1,996
F20E11.10.1,1017
F20E11.12.1,1789
F20E11.12.2,1176
F20E11.15.1,882
F20E11.17.1,386
F20E11.18a.1,348
F20E11.18b.1,327
F20E11.2.1,933
F20E11.4.1,972
F20E11.6.1,1044
F20E11.7.1,1080
F20G2.1.1,838
F20G2.2.1,803
F20G2.3a.1,1307
F20G2.3b.1,453
F20G2.4.1,1524
F20G2.5.1,1524
F20G2.6a.1,816
F20G2.6b.1,990
F20G4.1.1,5049
F20G4.1.2,5144
F20G4.2.1,1679
F20G4.3.1,6494
F20H11.1.1,1568
F20H11.2.1,6427
F20H11.3.1,1311
F20H11.4.1,1507
F20H11.5.1,1310
F21A10.1a.1,1469
F21A10.1b.1,825
F21A10.1b.2,537
F21A10.1c.1,642
F21A10.2a.1,3748
F21A10.2a.2,3837
F21A10.2a.3,3678
F21A10.2a.4,3665
F21A10.2a.5,3912
F21A10.2a.6,3745
F21A10.2a.7,3944
F21A10.2b.1,2939
F21A10.2c.1,2850
F21A10.2d.1,2835
F21A10.2e.1,3030
F21A10.4.1,2026
F21A3.1.1,1017
F21A3.11.1,1571
F21A3.2.1,159
F21A3.3.1,1071
F21A3.4.1,839
F21A3.5.1,1754
F21A3.5.2,1651
F21A3.6.1,889
F21A3.7a.1,2133
F21A3.7b.1,1044
F21A9.1a.1,2318
F21A9.1a.2,1346
F21A9.1b.1,975
F21A9.2.1,1461
F21C10.1.1,775
F21C10.10.1,776
F21C10.11a.1,289
F21C10.11b.1,126
F21C10.12.1,1268
F21C10.13.1,746
F21C10.18.1,366
F21C10.19.1,342
F21C10.3.1,1721
F21C10.4.1,769
F21C10.5.1,312
F21C10.6.1,570
F21C10.7.1,7932
F21C10.8a.1,1227
F21C10.8b.1,1215
F21C10.9.1,1084
F21C3.1.1,1651
F21C3.1.2,1549
F21C3.2.1,2138
F21C3.3.1,540
F21C3.3.2,656
F21C3.4a.1,1866
F21C3.4b.1,1953
F21C3.5.1,569
F21C3.6.1,629
F21C3.7.1,492
F21D12.1a.1,1508
F21D12.1b.1,2059
F21D12.1c.1,1536
F21D12.1c.2,1480
F21D12.1c.3,3118
F21D12.1c.4,1559
F21D12.1d.1,1495
F21D12.1e.1,1534
F21D12.2.1,300
F21D12.3.1,2015
F21D12.3.2,2179
F21D12.5.1,685
F21D5.1.1,2009
F21D5.2a.1,1311
F21D5.2b.1,1407
F21D5.2c.1,807
F21D5.3a.1,2328
F21D5.3b.1,750
F21D5.3c.1,201
F21D5.4.1,923
F21D5.5.1,1349
F21D5.6.1,1028
F21D5.7.1,1791
F21D5.8.1,506
F21D5.9.1,760
F21D9.1.1,1271
F21D9.11a.1,657
F21D9.2.1,1129
F21D9.3.1,171
F21D9.4a.1,1069
F21D9.4b.1,588
F21D9.4c.1,997
F21D9.8.1,630
F21E9.2.1,702
F21E9.3.1,558
F21E9.3.2,667
F21E9.4.1,611
F21F3.1.1,1131
F21F3.2.1,1432
F21F3.3.1,1132
F21F3.4.1,1364
F21F3.5.1,1681
F21F3.6.1,1182
F21F3.7.1,924
F21F8.1.1,966
F21F8.10.1,1089
F21F8.11.1,1844
F21F8.3.1,1240
